Customer_ID,Cluster,Cluster_Name
12024,2,High-Value Growth Customers
12857,0,Mid-Tier Active Customers
11493,0,Mid-Tier Active Customers
13845,1,High-Revenue Enterprise Customers
10227,2,High-Value Growth Customers
13906,0,Mid-Tier Active Customers
11930,3,At-Risk Low Engagement Customers
13259,0,Mid-Tier Active Customers
14629,2,High-Value Growth Customers
11405,2,High-Value Growth Customers
12180,1,High-Revenue Enterprise Customers
10698,0,Mid-Tier Active Customers
11125,3,At-Risk Low Engagement Customers
12979,0,Mid-Tier Active Customers
13110,0,Mid-Tier Active Customers
11779,3,At-Risk Low Engagement Customers
13044,3,At-Risk Low Engagement Customers
11038,3,At-Risk Low Engagement Customers
14306,2,High-Value Growth Customers
12257,1,High-Revenue Enterprise Customers
10314,3,At-Risk Low Engagement Customers
10314,3,At-Risk Low Engagement Customers
12282,2,High-Value Growth Customers
12548,2,High-Value Growth Customers
11417,3,At-Risk Low Engagement Customers
11037,3,At-Risk Low Engagement Customers
12160,2,High-Value Growth Customers
14294,1,High-Revenue Enterprise Customers
11755,3,At-Risk Low Engagement Customers
13322,3,At-Risk Low Engagement Customers
14805,0,Mid-Tier Active Customers
14229,1,High-Revenue Enterprise Customers
12521,2,High-Value Growth Customers
14526,0,Mid-Tier Active Customers
13820,0,Mid-Tier Active Customers
13658,3,At-Risk Low Engagement Customers
11507,0,Mid-Tier Active Customers
11924,3,At-Risk Low Engagement Customers
10449,2,High-Value Growth Customers
14208,2,High-Value Growth Customers
12825,0,Mid-Tier Active Customers
11679,1,High-Revenue Enterprise Customers
13461,3,At-Risk Low Engagement Customers
10362,2,High-Value Growth Customers
12184,2,High-Value Growth Customers
11135,1,High-Revenue Enterprise Customers
11364,2,High-Value Growth Customers
12156,0,Mid-Tier Active Customers
11831,3,At-Risk Low Engagement Customers
11054,2,High-Value Growth Customers
12461,1,High-Revenue Enterprise Customers
10023,0,Mid-Tier Active Customers
12067,3,At-Risk Low Engagement Customers
11654,2,High-Value Growth Customers
12756,0,Mid-Tier Active Customers
13423,0,Mid-Tier Active Customers
12981,1,High-Revenue Enterprise Customers
14196,3,At-Risk Low Engagement Customers
12469,1,High-Revenue Enterprise Customers
12326,1,High-Revenue Enterprise Customers
10461,0,Mid-Tier Active Customers
11068,0,Mid-Tier Active Customers
10088,3,At-Risk Low Engagement Customers
11431,1,High-Revenue Enterprise Customers
12819,3,At-Risk Low Engagement Customers
10283,2,High-Value Growth Customers
12484,3,At-Risk Low Engagement Customers
10463,1,High-Revenue Enterprise Customers
10213,2,High-Value Growth Customers
12589,3,At-Risk Low Engagement Customers
10467,1,High-Revenue Enterprise Customers
12582,0,Mid-Tier Active Customers
11369,2,High-Value Growth Customers
10235,0,Mid-Tier Active Customers
14826,3,At-Risk Low Engagement Customers
10598,1,High-Revenue Enterprise Customers
14558,0,Mid-Tier Active Customers
14558,0,Mid-Tier Active Customers
12251,3,At-Risk Low Engagement Customers
14194,0,Mid-Tier Active Customers
12284,1,High-Revenue Enterprise Customers
10663,2,High-Value Growth Customers
11485,0,Mid-Tier Active Customers
12286,2,High-Value Growth Customers
14863,2,High-Value Growth Customers
13405,0,Mid-Tier Active Customers
12665,3,At-Risk Low Engagement Customers
13659,0,Mid-Tier Active Customers
10780,1,High-Revenue Enterprise Customers
13919,0,Mid-Tier Active Customers
13600,3,At-Risk Low Engagement Customers
13653,3,At-Risk Low Engagement Customers
13505,0,Mid-Tier Active Customers
13409,3,At-Risk Low Engagement Customers
14984,2,High-Value Growth Customers
10686,3,At-Risk Low Engagement Customers
13552,0,Mid-Tier Active Customers
12928,1,High-Revenue Enterprise Customers
13662,1,High-Revenue Enterprise Customers
12172,2,High-Value Growth Customers
12842,3,At-Risk Low Engagement Customers
11851,2,High-Value Growth Customers
10488,2,High-Value Growth Customers
11689,1,High-Revenue Enterprise Customers
12231,3,At-Risk Low Engagement Customers
13481,3,At-Risk Low Engagement Customers
12321,2,High-Value Growth Customers
10783,3,At-Risk Low Engagement Customers
10522,3,At-Risk Low Engagement Customers
10523,2,High-Value Growth Customers
14627,0,Mid-Tier Active Customers
14154,0,Mid-Tier Active Customers
12399,2,High-Value Growth Customers
12208,3,At-Risk Low Engagement Customers
13707,3,At-Risk Low Engagement Customers
13786,0,Mid-Tier Active Customers
14672,3,At-Risk Low Engagement Customers
14037,3,At-Risk Low Engagement Customers
11512,2,High-Value Growth Customers
11883,3,At-Risk Low Engagement Customers
10652,1,High-Revenue Enterprise Customers
12969,1,High-Revenue Enterprise Customers
13296,1,High-Revenue Enterprise Customers
10370,1,High-Revenue Enterprise Customers
12811,2,High-Value Growth Customers
10119,3,At-Risk Low Engagement Customers
14042,1,High-Revenue Enterprise Customers
14640,2,High-Value Growth Customers
12217,2,High-Value Growth Customers
13775,0,Mid-Tier Active Customers
11614,3,At-Risk Low Engagement Customers
13104,0,Mid-Tier Active Customers
10963,2,High-Value Growth Customers
12511,3,At-Risk Low Engagement Customers
13781,2,High-Value Growth Customers
13071,2,High-Value Growth Customers
14774,3,At-Risk Low Engagement Customers
13568,3,At-Risk Low Engagement Customers
12416,2,High-Value Growth Customers
14798,3,At-Risk Low Engagement Customers
14369,2,High-Value Growth Customers
12186,2,High-Value Growth Customers
14544,3,At-Risk Low Engagement Customers
12568,2,High-Value Growth Customers
12038,2,High-Value Growth Customers
14396,3,At-Risk Low Engagement Customers
10773,0,Mid-Tier Active Customers
11285,1,High-Revenue Enterprise Customers
14744,2,High-Value Growth Customers
14884,3,At-Risk Low Engagement Customers
12588,2,High-Value Growth Customers
14716,2,High-Value Growth Customers
11415,2,High-Value Growth Customers
11235,2,High-Value Growth Customers
12874,2,High-Value Growth Customers
10436,2,High-Value Growth Customers
11675,0,Mid-Tier Active Customers
10366,3,At-Risk Low Engagement Customers
12821,2,High-Value Growth Customers
10232,3,At-Risk Low Engagement Customers
14402,0,Mid-Tier Active Customers
10148,3,At-Risk Low Engagement Customers
14536,2,High-Value Growth Customers
10408,1,High-Revenue Enterprise Customers
12091,3,At-Risk Low Engagement Customers
10087,1,High-Revenue Enterprise Customers
10845,2,High-Value Growth Customers
11032,1,High-Revenue Enterprise Customers
12803,2,High-Value Growth Customers
13414,2,High-Value Growth Customers
12900,3,At-Risk Low Engagement Customers
14868,2,High-Value Growth Customers
12629,2,High-Value Growth Customers
14795,3,At-Risk Low Engagement Customers
10856,3,At-Risk Low Engagement Customers
10079,1,High-Revenue Enterprise Customers
12248,0,Mid-Tier Active Customers
14710,3,At-Risk Low Engagement Customers
13899,2,High-Value Growth Customers
13103,0,Mid-Tier Active Customers
13944,0,Mid-Tier Active Customers
12280,0,Mid-Tier Active Customers
14448,3,At-Risk Low Engagement Customers
14378,2,High-Value Growth Customers
14378,2,High-Value Growth Customers
14112,1,High-Revenue Enterprise Customers
13655,3,At-Risk Low Engagement Customers
12177,3,At-Risk Low Engagement Customers
10425,0,Mid-Tier Active Customers
10393,0,Mid-Tier Active Customers
14873,0,Mid-Tier Active Customers
13642,2,High-Value Growth Customers
10105,1,High-Revenue Enterprise Customers
12673,3,At-Risk Low Engagement Customers
13169,2,High-Value Growth Customers
14413,0,Mid-Tier Active Customers
14435,0,Mid-Tier Active Customers
12993,3,At-Risk Low Engagement Customers
11949,2,High-Value Growth Customers
11460,3,At-Risk Low Engagement Customers
13474,3,At-Risk Low Engagement Customers
12987,2,High-Value Growth Customers
12881,2,High-Value Growth Customers
14937,3,At-Risk Low Engagement Customers
11588,0,Mid-Tier Active Customers
13902,0,Mid-Tier Active Customers
11732,2,High-Value Growth Customers
12063,3,At-Risk Low Engagement Customers
13958,0,Mid-Tier Active Customers
14915,3,At-Risk Low Engagement Customers
11792,3,At-Risk Low Engagement Customers
12356,1,High-Revenue Enterprise Customers
11941,2,High-Value Growth Customers
10703,2,High-Value Growth Customers
12443,2,High-Value Growth Customers
12998,2,High-Value Growth Customers
10497,3,At-Risk Low Engagement Customers
10465,1,High-Revenue Enterprise Customers
14366,2,High-Value Growth Customers
14574,3,At-Risk Low Engagement Customers
10173,2,High-Value Growth Customers
13278,3,At-Risk Low Engagement Customers
14944,0,Mid-Tier Active Customers
12541,3,At-Risk Low Engagement Customers
13479,1,High-Revenue Enterprise Customers
13448,0,Mid-Tier Active Customers
12261,0,Mid-Tier Active Customers
12113,2,High-Value Growth Customers
10901,3,At-Risk Low Engagement Customers
11447,0,Mid-Tier Active Customers
13809,0,Mid-Tier Active Customers
12698,2,High-Value Growth Customers
14833,0,Mid-Tier Active Customers
10742,2,High-Value Growth Customers
12294,3,At-Risk Low Engagement Customers
12453,1,High-Revenue Enterprise Customers
14993,1,High-Revenue Enterprise Customers
14215,1,High-Revenue Enterprise Customers
11207,1,High-Revenue Enterprise Customers
10510,2,High-Value Growth Customers
14285,1,High-Revenue Enterprise Customers
13592,3,At-Risk Low Engagement Customers
12986,2,High-Value Growth Customers
14249,2,High-Value Growth Customers
11550,2,High-Value Growth Customers
13484,1,High-Revenue Enterprise Customers
12203,1,High-Revenue Enterprise Customers
12567,2,High-Value Growth Customers
14281,2,High-Value Growth Customers
12045,1,High-Revenue Enterprise Customers
10768,2,High-Value Growth Customers
12559,3,At-Risk Low Engagement Customers
13985,3,At-Risk Low Engagement Customers
10422,2,High-Value Growth Customers
10124,3,At-Risk Low Engagement Customers
14293,2,High-Value Growth Customers
13341,3,At-Risk Low Engagement Customers
10820,2,High-Value Growth Customers
11404,3,At-Risk Low Engagement Customers
11383,3,At-Risk Low Engagement Customers
12149,0,Mid-Tier Active Customers
11576,2,High-Value Growth Customers
11639,2,High-Value Growth Customers
11796,2,High-Value Growth Customers
14963,3,At-Risk Low Engagement Customers
10400,3,At-Risk Low Engagement Customers
12311,1,High-Revenue Enterprise Customers
10883,1,High-Revenue Enterprise Customers
11723,1,High-Revenue Enterprise Customers
14451,0,Mid-Tier Active Customers
11353,2,High-Value Growth Customers
12923,2,High-Value Growth Customers
14690,1,High-Revenue Enterprise Customers
12131,2,High-Value Growth Customers
10983,1,High-Revenue Enterprise Customers
10457,0,Mid-Tier Active Customers
13762,3,At-Risk Low Engagement Customers
11080,3,At-Risk Low Engagement Customers
11951,0,Mid-Tier Active Customers
14449,0,Mid-Tier Active Customers
10690,3,At-Risk Low Engagement Customers
12430,0,Mid-Tier Active Customers
10642,1,High-Revenue Enterprise Customers
12393,3,At-Risk Low Engagement Customers
12826,0,Mid-Tier Active Customers
11954,0,Mid-Tier Active Customers
14380,2,High-Value Growth Customers
13538,0,Mid-Tier Active Customers
13663,0,Mid-Tier Active Customers
12711,0,Mid-Tier Active Customers
13556,1,High-Revenue Enterprise Customers
14914,0,Mid-Tier Active Customers
13122,3,At-Risk Low Engagement Customers
11885,3,At-Risk Low Engagement Customers
13692,1,High-Revenue Enterprise Customers
10390,0,Mid-Tier Active Customers
12495,0,Mid-Tier Active Customers
13327,3,At-Risk Low Engagement Customers
13081,2,High-Value Growth Customers
10846,0,Mid-Tier Active Customers
10543,0,Mid-Tier Active Customers
10092,0,Mid-Tier Active Customers
14850,1,High-Revenue Enterprise Customers
11980,2,High-Value Growth Customers
12996,3,At-Risk Low Engagement Customers
14218,2,High-Value Growth Customers
14780,1,High-Revenue Enterprise Customers
12530,0,Mid-Tier Active Customers
12530,0,Mid-Tier Active Customers
11677,0,Mid-Tier Active Customers
11049,0,Mid-Tier Active Customers
11961,1,High-Revenue Enterprise Customers
12531,1,High-Revenue Enterprise Customers
13537,2,High-Value Growth Customers
10238,1,High-Revenue Enterprise Customers
13163,2,High-Value Growth Customers
13719,1,High-Revenue Enterprise Customers
11134,0,Mid-Tier Active Customers
11806,0,Mid-Tier Active Customers
14273,0,Mid-Tier Active Customers
10164,2,High-Value Growth Customers
13723,0,Mid-Tier Active Customers
14856,1,High-Revenue Enterprise Customers
14039,3,At-Risk Low Engagement Customers
13681,1,High-Revenue Enterprise Customers
13412,2,High-Value Growth Customers
13876,3,At-Risk Low Engagement Customers
12002,3,At-Risk Low Engagement Customers
11812,3,At-Risk Low Engagement Customers
13319,2,High-Value Growth Customers
14717,0,Mid-Tier Active Customers
11429,1,High-Revenue Enterprise Customers
14684,1,High-Revenue Enterprise Customers
14655,3,At-Risk Low Engagement Customers
13623,3,At-Risk Low Engagement Customers
14600,3,At-Risk Low Engagement Customers
14793,2,High-Value Growth Customers
13524,3,At-Risk Low Engagement Customers
11453,1,High-Revenue Enterprise Customers
10594,1,High-Revenue Enterprise Customers
12726,1,High-Revenue Enterprise Customers
10042,1,High-Revenue Enterprise Customers
10561,2,High-Value Growth Customers
13128,2,High-Value Growth Customers
13244,2,High-Value Growth Customers
10244,3,At-Risk Low Engagement Customers
11340,3,At-Risk Low Engagement Customers
13399,0,Mid-Tier Active Customers
13320,3,At-Risk Low Engagement Customers
14050,1,High-Revenue Enterprise Customers
11443,2,High-Value Growth Customers
10262,0,Mid-Tier Active Customers
12945,2,High-Value Growth Customers
11690,3,At-Risk Low Engagement Customers
11726,2,High-Value Growth Customers
11204,0,Mid-Tier Active Customers
10835,1,High-Revenue Enterprise Customers
11867,0,Mid-Tier Active Customers
12497,1,High-Revenue Enterprise Customers
14988,2,High-Value Growth Customers
12011,2,High-Value Growth Customers
12958,2,High-Value Growth Customers
10341,2,High-Value Growth Customers
14443,0,Mid-Tier Active Customers
11602,2,High-Value Growth Customers
12797,0,Mid-Tier Active Customers
13204,0,Mid-Tier Active Customers
14840,2,High-Value Growth Customers
10481,3,At-Risk Low Engagement Customers
13009,2,High-Value Growth Customers
13766,1,High-Revenue Enterprise Customers
11524,0,Mid-Tier Active Customers
13621,0,Mid-Tier Active Customers
14578,2,High-Value Growth Customers
14824,1,High-Revenue Enterprise Customers
13249,1,High-Revenue Enterprise Customers
10800,1,High-Revenue Enterprise Customers
11767,1,High-Revenue Enterprise Customers
14613,0,Mid-Tier Active Customers
14613,0,Mid-Tier Active Customers
12454,0,Mid-Tier Active Customers
13065,3,At-Risk Low Engagement Customers
14067,2,High-Value Growth Customers
14181,0,Mid-Tier Active Customers
14822,2,High-Value Growth Customers
13922,0,Mid-Tier Active Customers
11272,3,At-Risk Low Engagement Customers
14425,0,Mid-Tier Active Customers
14641,2,High-Value Growth Customers
14158,2,High-Value Growth Customers
14272,3,At-Risk Low Engagement Customers
10348,2,High-Value Growth Customers
14119,3,At-Risk Low Engagement Customers
14765,3,At-Risk Low Engagement Customers
12563,1,High-Revenue Enterprise Customers
14806,0,Mid-Tier Active Customers
11424,3,At-Risk Low Engagement Customers
10657,0,Mid-Tier Active Customers
12103,0,Mid-Tier Active Customers
10633,2,High-Value Growth Customers
14752,3,At-Risk Low Engagement Customers
12494,1,High-Revenue Enterprise Customers
12666,1,High-Revenue Enterprise Customers
13429,0,Mid-Tier Active Customers
13905,3,At-Risk Low Engagement Customers
13574,3,At-Risk Low Engagement Customers
12392,1,High-Revenue Enterprise Customers
13833,3,At-Risk Low Engagement Customers
12501,2,High-Value Growth Customers
11466,0,Mid-Tier Active Customers
13018,2,High-Value Growth Customers
10116,0,Mid-Tier Active Customers
11822,3,At-Risk Low Engagement Customers
11495,3,At-Risk Low Engagement Customers
12402,0,Mid-Tier Active Customers
11233,2,High-Value Growth Customers
12662,3,At-Risk Low Engagement Customers
12818,0,Mid-Tier Active Customers
14757,3,At-Risk Low Engagement Customers
14713,0,Mid-Tier Active Customers
11154,2,High-Value Growth Customers
14100,0,Mid-Tier Active Customers
10058,1,High-Revenue Enterprise Customers
13622,2,High-Value Growth Customers
14423,0,Mid-Tier Active Customers
10201,0,Mid-Tier Active Customers
11736,0,Mid-Tier Active Customers
12824,0,Mid-Tier Active Customers
12197,2,High-Value Growth Customers
13787,0,Mid-Tier Active Customers
12476,2,High-Value Growth Customers
12565,1,High-Revenue Enterprise Customers
14939,0,Mid-Tier Active Customers
13154,2,High-Value Growth Customers
12609,1,High-Revenue Enterprise Customers
13898,3,At-Risk Low Engagement Customers
10708,1,High-Revenue Enterprise Customers
14415,2,High-Value Growth Customers
11094,2,High-Value Growth Customers
13796,0,Mid-Tier Active Customers
11377,1,High-Revenue Enterprise Customers
14799,1,High-Revenue Enterprise Customers
10073,1,High-Revenue Enterprise Customers
11923,3,At-Risk Low Engagement Customers
13385,2,High-Value Growth Customers
11765,2,High-Value Growth Customers
10744,2,High-Value Growth Customers
13066,3,At-Risk Low Engagement Customers
11006,3,At-Risk Low Engagement Customers
12669,0,Mid-Tier Active Customers
11191,3,At-Risk Low Engagement Customers
13818,2,High-Value Growth Customers
12602,0,Mid-Tier Active Customers
11126,1,High-Revenue Enterprise Customers
11242,3,At-Risk Low Engagement Customers
13035,1,High-Revenue Enterprise Customers
14260,2,High-Value Growth Customers
13670,0,Mid-Tier Active Customers
10999,0,Mid-Tier Active Customers
14811,3,At-Risk Low Engagement Customers
12685,2,High-Value Growth Customers
11578,0,Mid-Tier Active Customers
14938,1,High-Revenue Enterprise Customers
11827,3,At-Risk Low Engagement Customers
13510,2,High-Value Growth Customers
11307,0,Mid-Tier Active Customers
14682,2,High-Value Growth Customers
10441,1,High-Revenue Enterprise Customers
10805,2,High-Value Growth Customers
11101,2,High-Value Growth Customers
12638,2,High-Value Growth Customers
14809,3,At-Risk Low Engagement Customers
10650,2,High-Value Growth Customers
11547,2,High-Value Growth Customers
13771,1,High-Revenue Enterprise Customers
13794,2,High-Value Growth Customers
14511,0,Mid-Tier Active Customers
14959,3,At-Risk Low Engagement Customers
14898,3,At-Risk Low Engagement Customers
10631,1,High-Revenue Enterprise Customers
10673,1,High-Revenue Enterprise Customers
11250,1,High-Revenue Enterprise Customers
10483,1,High-Revenue Enterprise Customers
11585,1,High-Revenue Enterprise Customers
14510,3,At-Risk Low Engagement Customers
14769,2,High-Value Growth Customers
13241,1,High-Revenue Enterprise Customers
11463,2,High-Value Growth Customers
14142,3,At-Risk Low Engagement Customers
13861,3,At-Risk Low Engagement Customers
14892,2,High-Value Growth Customers
12579,2,High-Value Growth Customers
14052,0,Mid-Tier Active Customers
10050,2,High-Value Growth Customers
14424,2,High-Value Growth Customers
13260,2,High-Value Growth Customers
10859,3,At-Risk Low Engagement Customers
11073,3,At-Risk Low Engagement Customers
10720,1,High-Revenue Enterprise Customers
14238,0,Mid-Tier Active Customers
12632,3,At-Risk Low Engagement Customers
12048,3,At-Risk Low Engagement Customers
11661,2,High-Value Growth Customers
11657,2,High-Value Growth Customers
12426,0,Mid-Tier Active Customers
13755,3,At-Risk Low Engagement Customers
14671,2,High-Value Growth Customers
13315,2,High-Value Growth Customers
13661,2,High-Value Growth Customers
14616,2,High-Value Growth Customers
14618,3,At-Risk Low Engagement Customers
14899,0,Mid-Tier Active Customers
12935,0,Mid-Tier Active Customers
14256,2,High-Value Growth Customers
14040,1,High-Revenue Enterprise Customers
12607,1,High-Revenue Enterprise Customers
11386,2,High-Value Growth Customers
14087,3,At-Risk Low Engagement Customers
11400,3,At-Risk Low Engagement Customers
11196,2,High-Value Growth Customers
11409,0,Mid-Tier Active Customers
14076,3,At-Risk Low Engagement Customers
11799,1,High-Revenue Enterprise Customers
11476,1,High-Revenue Enterprise Customers
13430,0,Mid-Tier Active Customers
10036,2,High-Value Growth Customers
13774,0,Mid-Tier Active Customers
12346,2,High-Value Growth Customers
13389,3,At-Risk Low Engagement Customers
12360,2,High-Value Growth Customers
13007,1,High-Revenue Enterprise Customers
12207,1,High-Revenue Enterprise Customers
13413,3,At-Risk Low Engagement Customers
14017,2,High-Value Growth Customers
11287,3,At-Risk Low Engagement Customers
10350,2,High-Value Growth Customers
12138,0,Mid-Tier Active Customers
12692,3,At-Risk Low Engagement Customers
14245,1,High-Revenue Enterprise Customers
13335,3,At-Risk Low Engagement Customers
11682,0,Mid-Tier Active Customers
14185,0,Mid-Tier Active Customers
11444,2,High-Value Growth Customers
13460,1,High-Revenue Enterprise Customers
11672,1,High-Revenue Enterprise Customers
14520,2,High-Value Growth Customers
11180,2,High-Value Growth Customers
12799,1,High-Revenue Enterprise Customers
11693,2,High-Value Growth Customers
14115,0,Mid-Tier Active Customers
10373,3,At-Risk Low Engagement Customers
13056,3,At-Risk Low Engagement Customers
13849,2,High-Value Growth Customers
11917,1,High-Revenue Enterprise Customers
11358,3,At-Risk Low Engagement Customers
11826,2,High-Value Growth Customers
10787,0,Mid-Tier Active Customers
10470,3,At-Risk Low Engagement Customers
10141,3,At-Risk Low Engagement Customers
10789,1,High-Revenue Enterprise Customers
10324,3,At-Risk Low Engagement Customers
10051,2,High-Value Growth Customers
10715,1,High-Revenue Enterprise Customers
14628,3,At-Risk Low Engagement Customers
12841,0,Mid-Tier Active Customers
12447,2,High-Value Growth Customers
14961,2,High-Value Growth Customers
14557,1,High-Revenue Enterprise Customers
14894,2,High-Value Growth Customers
13216,1,High-Revenue Enterprise Customers
12667,0,Mid-Tier Active Customers
10407,2,High-Value Growth Customers
14491,3,At-Risk Low Engagement Customers
11005,1,High-Revenue Enterprise Customers
14263,2,High-Value Growth Customers
10891,3,At-Risk Low Engagement Customers
12412,0,Mid-Tier Active Customers
12546,3,At-Risk Low Engagement Customers
14921,3,At-Risk Low Engagement Customers
12391,0,Mid-Tier Active Customers
14148,1,High-Revenue Enterprise Customers
10043,1,High-Revenue Enterprise Customers
12831,2,High-Value Growth Customers
13528,2,High-Value Growth Customers
13023,3,At-Risk Low Engagement Customers
10304,3,At-Risk Low Engagement Customers
14653,2,High-Value Growth Customers
11276,3,At-Risk Low Engagement Customers
10665,3,At-Risk Low Engagement Customers
11178,3,At-Risk Low Engagement Customers
12677,3,At-Risk Low Engagement Customers
11948,0,Mid-Tier Active Customers
12502,0,Mid-Tier Active Customers
11474,3,At-Risk Low Engagement Customers
13713,1,High-Revenue Enterprise Customers
13751,2,High-Value Growth Customers
12133,1,High-Revenue Enterprise Customers
11027,1,High-Revenue Enterprise Customers
12990,0,Mid-Tier Active Customers
10962,3,At-Risk Low Engagement Customers
12890,2,High-Value Growth Customers
13022,0,Mid-Tier Active Customers
13016,0,Mid-Tier Active Customers
14772,3,At-Risk Low Engagement Customers
12010,1,High-Revenue Enterprise Customers
12150,2,High-Value Growth Customers
13542,3,At-Risk Low Engagement Customers
12339,1,High-Revenue Enterprise Customers
10736,0,Mid-Tier Active Customers
10305,1,High-Revenue Enterprise Customers
11441,2,High-Value Growth Customers
11497,1,High-Revenue Enterprise Customers
12653,1,High-Revenue Enterprise Customers
12876,2,High-Value Growth Customers
10917,2,High-Value Growth Customers
14631,2,High-Value Growth Customers
13967,3,At-Risk Low Engagement Customers
14767,0,Mid-Tier Active Customers
14756,3,At-Risk Low Engagement Customers
12773,1,High-Revenue Enterprise Customers
11625,3,At-Risk Low Engagement Customers
14089,2,High-Value Growth Customers
10822,0,Mid-Tier Active Customers
14397,2,High-Value Growth Customers
11355,1,High-Revenue Enterprise Customers
13006,0,Mid-Tier Active Customers
10851,2,High-Value Growth Customers
11001,2,High-Value Growth Customers
13602,2,High-Value Growth Customers
10019,0,Mid-Tier Active Customers
11638,0,Mid-Tier Active Customers
11668,2,High-Value Growth Customers
10494,3,At-Risk Low Engagement Customers
13174,1,High-Revenue Enterprise Customers
11348,3,At-Risk Low Engagement Customers
13019,3,At-Risk Low Engagement Customers
13974,2,High-Value Growth Customers
13472,3,At-Risk Low Engagement Customers
13853,3,At-Risk Low Engagement Customers
13711,0,Mid-Tier Active Customers
10688,0,Mid-Tier Active Customers
13978,2,High-Value Growth Customers
11609,3,At-Risk Low Engagement Customers
14972,2,High-Value Growth Customers
13629,1,High-Revenue Enterprise Customers
11010,3,At-Risk Low Engagement Customers
12409,3,At-Risk Low Engagement Customers
11093,2,High-Value Growth Customers
11328,0,Mid-Tier Active Customers
14802,2,High-Value Growth Customers
11678,3,At-Risk Low Engagement Customers
12000,3,At-Risk Low Engagement Customers
11311,3,At-Risk Low Engagement Customers
14973,3,At-Risk Low Engagement Customers
14980,1,High-Revenue Enterprise Customers
11988,1,High-Revenue Enterprise Customers
13890,2,High-Value Growth Customers
10345,1,High-Revenue Enterprise Customers
14317,0,Mid-Tier Active Customers
10987,3,At-Risk Low Engagement Customers
10588,3,At-Risk Low Engagement Customers
14835,3,At-Risk Low Engagement Customers
14447,3,At-Risk Low Engagement Customers
14596,1,High-Revenue Enterprise Customers
13756,3,At-Risk Low Engagement Customers
13232,2,High-Value Growth Customers
11143,1,High-Revenue Enterprise Customers
12359,1,High-Revenue Enterprise Customers
11199,2,High-Value Growth Customers
10086,2,High-Value Growth Customers
11519,2,High-Value Growth Customers
10517,3,At-Risk Low Engagement Customers
11382,2,High-Value Growth Customers
12717,3,At-Risk Low Engagement Customers
13291,3,At-Risk Low Engagement Customers
11015,3,At-Risk Low Engagement Customers
10129,2,High-Value Growth Customers
11365,3,At-Risk Low Engagement Customers
13863,0,Mid-Tier Active Customers
14164,3,At-Risk Low Engagement Customers
13334,2,High-Value Growth Customers
10892,0,Mid-Tier Active Customers
12794,1,High-Revenue Enterprise Customers
14340,1,High-Revenue Enterprise Customers
11360,2,High-Value Growth Customers
10308,1,High-Revenue Enterprise Customers
11662,0,Mid-Tier Active Customers
12432,0,Mid-Tier Active Customers
14146,2,High-Value Growth Customers
11318,2,High-Value Growth Customers
14438,2,High-Value Growth Customers
12475,3,At-Risk Low Engagement Customers
12543,3,At-Risk Low Engagement Customers
11247,0,Mid-Tier Active Customers
10864,0,Mid-Tier Active Customers
11209,2,High-Value Growth Customers
10217,2,High-Value Growth Customers
14414,2,High-Value Growth Customers
13266,2,High-Value Growth Customers
11240,2,High-Value Growth Customers
12290,2,High-Value Growth Customers
12741,2,High-Value Growth Customers
10276,3,At-Risk Low Engagement Customers
10490,0,Mid-Tier Active Customers
11036,0,Mid-Tier Active Customers
11230,2,High-Value Growth Customers
14725,2,High-Value Growth Customers
11009,1,High-Revenue Enterprise Customers
14853,1,High-Revenue Enterprise Customers
13332,2,High-Value Growth Customers
13332,2,High-Value Growth Customers
13394,2,High-Value Growth Customers
12533,1,High-Revenue Enterprise Customers
14300,1,High-Revenue Enterprise Customers
11059,3,At-Risk Low Engagement Customers
12167,0,Mid-Tier Active Customers
14323,1,High-Revenue Enterprise Customers
14426,3,At-Risk Low Engagement Customers
10282,2,High-Value Growth Customers
13800,2,High-Value Growth Customers
11317,1,High-Revenue Enterprise Customers
11598,2,High-Value Growth Customers
10969,0,Mid-Tier Active Customers
14173,1,High-Revenue Enterprise Customers
11940,2,High-Value Growth Customers
13378,1,High-Revenue Enterprise Customers
13750,2,High-Value Growth Customers
10620,2,High-Value Growth Customers
13451,0,Mid-Tier Active Customers
11743,2,High-Value Growth Customers
11391,1,High-Revenue Enterprise Customers
14455,3,At-Risk Low Engagement Customers
11848,1,High-Revenue Enterprise Customers
11580,1,High-Revenue Enterprise Customers
11656,3,At-Risk Low Engagement Customers
12353,2,High-Value Growth Customers
12213,0,Mid-Tier Active Customers
13276,1,High-Revenue Enterprise Customers
12021,0,Mid-Tier Active Customers
11060,0,Mid-Tier Active Customers
11957,1,High-Revenue Enterprise Customers
13817,3,At-Risk Low Engagement Customers
13193,1,High-Revenue Enterprise Customers
11308,0,Mid-Tier Active Customers
12004,1,High-Revenue Enterprise Customers
14595,2,High-Value Growth Customers
10576,3,At-Risk Low Engagement Customers
12361,1,High-Revenue Enterprise Customers
14334,3,At-Risk Low Engagement Customers
14576,2,High-Value Growth Customers
11707,2,High-Value Growth Customers
13989,1,High-Revenue Enterprise Customers
13700,1,High-Revenue Enterprise Customers
11281,3,At-Risk Low Engagement Customers
10862,1,High-Revenue Enterprise Customers
14276,2,High-Value Growth Customers
11802,0,Mid-Tier Active Customers
11629,2,High-Value Growth Customers
11994,2,High-Value Growth Customers
12640,2,High-Value Growth Customers
10270,2,High-Value Growth Customers
10630,1,High-Revenue Enterprise Customers
13082,2,High-Value Growth Customers
