Customer_ID,Churn_Probability,Dataset_x,Predicted_Revenue,Dataset_y,Cluster,Cluster_Name
13148,0.00023172575,Train,2266.635,Train,0,Mid-Tier Active Customers
12583,9.722642e-05,Train,15330.815,Train,2,High-Value Growth Customers
10794,0.00025016125,Train,14810.59,Train,2,High-Value Growth Customers
12209,0.00014624598,Train,1018.605,Train,2,High-Value Growth Customers
12209,0.00014624598,Train,1018.605,Train,2,High-Value Growth Customers
12209,0.00014624598,Train,1018.605,Test,2,High-Value Growth Customers
12209,0.00014624598,Train,1018.605,Test,2,High-Value Growth Customers
11320,3.9859162e-05,Train,2417.04,Test,0,Mid-Tier Active Customers
11051,0.00076945685,Train,1033.785,Train,0,Mid-Tier Active Customers
14556,0.00015296834,Train,9787.875,Train,1,High-Revenue Enterprise Customers
10749,0.00011519231,Train,1159.54,Train,0,Mid-Tier Active Customers
14960,0.00015772009,Train,7886.14,Train,1,High-Revenue Enterprise Customers
14296,5.3246127e-05,Train,2895.17,Train,3,At-Risk Low Engagement Customers
14363,5.029477e-05,Train,659.045,Train,0,Mid-Tier Active Customers
14363,5.029477e-05,Train,659.045,Train,0,Mid-Tier Active Customers
14363,5.029477e-05,Train,659.045,Train,0,Mid-Tier Active Customers
14363,5.029477e-05,Train,659.045,Train,0,Mid-Tier Active Customers
14890,9.243541e-05,Train,149.805,Train,0,Mid-Tier Active Customers
11641,0.9991258,Train,799.875,Train,1,High-Revenue Enterprise Customers
10935,4.041612e-05,Train,3324.405,Train,0,Mid-Tier Active Customers
14150,0.99797195,Train,166.215,Train,3,At-Risk Low Engagement Customers
14564,6.966253e-05,Train,3168.52,Train,0,Mid-Tier Active Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
10423,0.00018574535,Train,8084.02,Train,2,High-Value Growth Customers
14272,0.9970415,Train,1.04,Train,3,At-Risk Low Engagement Customers
11653,5.239857e-05,Train,5285.0,Test,2,High-Value Growth Customers
10260,5.0503313e-05,Train,1176.675,Test,0,Mid-Tier Active Customers
13309,0.00048542756,Train,7831.17,Train,1,High-Revenue Enterprise Customers
13153,0.000869623,Train,234.455,Train,3,At-Risk Low Engagement Customers
13153,0.000869623,Train,234.455,Train,3,At-Risk Low Engagement Customers
13153,0.000869623,Train,236.14,Train,3,At-Risk Low Engagement Customers
13153,0.000869623,Train,236.14,Train,3,At-Risk Low Engagement Customers
10847,0.0054480913,Train,0.0,Train,3,At-Risk Low Engagement Customers
12211,0.000117963515,Train,1225.345,Test,0,Mid-Tier Active Customers
12742,0.00011303071,Train,8748.94,Test,1,High-Revenue Enterprise Customers
14452,0.003966842,Train,0.935,Train,0,Mid-Tier Active Customers
12928,0.00016154596,Train,10208.355,Train,1,High-Revenue Enterprise Customers
11139,3.8562717e-05,Train,1458.065,Train,2,High-Value Growth Customers
13765,5.7196812e-05,Train,18494.975,Train,2,High-Value Growth Customers
10455,6.3070336e-05,Train,720.92,Train,2,High-Value Growth Customers
11483,0.00062724785,Train,1266.52,Train,0,Mid-Tier Active Customers
13813,0.00027603525,Train,4450.705,Train,0,Mid-Tier Active Customers
14787,0.00028346415,Train,480.415,Train,3,At-Risk Low Engagement Customers
11049,5.4959404e-05,Train,2053.515,Train,0,Mid-Tier Active Customers
14981,7.8310986e-05,Train,7153.615,Train,1,High-Revenue Enterprise Customers
14429,8.882619e-05,Train,116.44,Train,2,High-Value Growth Customers
12934,0.0017574832,Train,470.065,Train,0,Mid-Tier Active Customers
14759,6.3225096e-05,Train,14089.645,Train,2,High-Value Growth Customers
12464,6.0095765e-05,Train,172.525,Train,0,Mid-Tier Active Customers
11032,0.00014830045,Train,11056.66,Train,1,High-Revenue Enterprise Customers
11461,6.010362e-05,Train,1142.545,Train,0,Mid-Tier Active Customers
14957,9.6744574e-05,Train,46.35,Test,0,Mid-Tier Active Customers
10315,0.0002214732,Train,2706.895,Train,3,At-Risk Low Engagement Customers
10026,2.4899085e-05,Train,3085.605,Test,2,High-Value Growth Customers
13464,0.00034394994,Train,11.46,Train,2,High-Value Growth Customers
12584,7.8642806e-05,Train,15356.335,Train,2,High-Value Growth Customers
10502,3.5386507e-05,Train,2078.37,Train,0,Mid-Tier Active Customers
12716,0.00031297098,Train,21233.53,Train,2,High-Value Growth Customers
10810,0.0001943673,Train,58.71,Train,0,Mid-Tier Active Customers
12005,7.279392e-05,Train,2074.745,Train,2,High-Value Growth Customers
14654,2.8626577e-05,Train,2061.575,Train,2,High-Value Growth Customers
12886,0.0028049375,Train,30866.385,Train,2,High-Value Growth Customers
13469,0.99304694,Train,20.88,Train,3,At-Risk Low Engagement Customers
11757,0.00020672934,Train,6549.955,Train,2,High-Value Growth Customers
10331,0.00010646642,Train,17.73,Train,0,Mid-Tier Active Customers
13885,5.308323e-05,Train,1646.515,Train,0,Mid-Tier Active Customers
11533,4.4381515e-05,Train,142.48,Train,0,Mid-Tier Active Customers
13205,0.00017192888,Train,9820.335,Train,1,High-Revenue Enterprise Customers
10569,0.006236121,Train,165.395,Test,3,At-Risk Low Engagement Customers
14053,0.00025351555,Train,33.095,Train,3,At-Risk Low Engagement Customers
14196,0.99887174,Train,221.125,Test,3,At-Risk Low Engagement Customers
12078,0.00034873604,Train,62.9,Train,2,High-Value Growth Customers
12862,0.00012639622,Train,2810.18,Train,3,At-Risk Low Engagement Customers
10052,0.0038089699,Train,19975.48,Test,2,High-Value Growth Customers
13378,0.0023928236,Train,4641.96,Train,1,High-Revenue Enterprise Customers
11511,0.00011609302,Train,13667.05,Train,2,High-Value Growth Customers
12713,0.00021965995,Train,1586.815,Train,2,High-Value Growth Customers
10662,0.99886703,Train,693.79,Train,1,High-Revenue Enterprise Customers
11897,0.00019102762,Train,282.55,Train,0,Mid-Tier Active Customers
13029,8.3570434e-05,Train,6987.445,Train,1,High-Revenue Enterprise Customers
11107,0.00010002222,Train,142.355,Train,2,High-Value Growth Customers
11341,4.5287863e-05,Train,3394.915,Train,2,High-Value Growth Customers
11629,3.3788227e-05,Train,5854.125,Train,2,High-Value Growth Customers
10404,7.504327e-05,Train,14273.85,Train,2,High-Value Growth Customers
12817,0.00023058675,Train,16639.88,Train,2,High-Value Growth Customers
14501,0.01263977,Train,154.17,Train,2,High-Value Growth Customers
10773,0.00053504005,Train,1.91,Train,0,Mid-Tier Active Customers
11004,0.00013380159,Train,14578.95,Train,2,High-Value Growth Customers
13834,0.0020977268,Train,100.87,Train,3,At-Risk Low Engagement Customers
10958,0.000111185705,Train,1823.51,Test,3,At-Risk Low Engagement Customers
10981,7.4464995e-05,Train,1419.625,Train,0,Mid-Tier Active Customers
12851,0.000789284,Train,2097.21,Train,3,At-Risk Low Engagement Customers
12805,3.1313994e-05,Train,4124.095,Train,2,High-Value Growth Customers
13897,0.0022452788,Train,1.905,Train,0,Mid-Tier Active Customers
12238,0.00027132867,Train,757.615,Train,3,At-Risk Low Engagement Customers
12238,0.00027132867,Train,757.615,Train,3,At-Risk Low Engagement Customers
12238,0.00027132867,Train,757.615,Train,3,At-Risk Low Engagement Customers
12238,0.00027132867,Train,757.615,Train,3,At-Risk Low Engagement Customers
11731,0.000115753326,Train,5468.355,Train,1,High-Revenue Enterprise Customers
12301,0.00029500353,Train,7834.25,Train,1,High-Revenue Enterprise Customers
12894,0.00015481266,Train,8252.425,Train,1,High-Revenue Enterprise Customers
13934,0.00011836735,Train,22172.19,Train,2,High-Value Growth Customers
13879,0.00012373993,Train,1047.685,Train,2,High-Value Growth Customers
13879,0.00012373993,Train,1047.685,Train,2,High-Value Growth Customers
13879,0.00012373993,Train,1047.685,Train,2,High-Value Growth Customers
13879,0.00012373993,Train,1047.685,Train,2,High-Value Growth Customers
14651,0.0035428703,Train,2.74,Train,0,Mid-Tier Active Customers
12693,7.578781e-05,Train,4621.17,Train,1,High-Revenue Enterprise Customers
11807,0.00010392366,Train,28646.83,Train,2,High-Value Growth Customers
11807,0.00010392366,Train,28646.83,Train,2,High-Value Growth Customers
11807,0.00010392366,Train,28646.83,Train,2,High-Value Growth Customers
11807,0.00010392366,Train,28646.83,Train,2,High-Value Growth Customers
13842,0.00022330946,Train,13924.645,Train,1,High-Revenue Enterprise Customers
11993,0.0035589493,Train,59.37,Test,3,At-Risk Low Engagement Customers
11834,3.818302e-05,Train,1047.75,Train,2,High-Value Growth Customers
12179,8.56395e-05,Train,340.015,Train,2,High-Value Growth Customers
10310,7.293497e-05,Train,25932.28,Test,2,High-Value Growth Customers
10390,0.0003097476,Train,168.595,Train,0,Mid-Tier Active Customers
13084,9.577298e-05,Train,2352.73,Train,0,Mid-Tier Active Customers
12705,6.291943e-05,Train,929.71,Train,0,Mid-Tier Active Customers
11457,7.0852526e-05,Train,23798.59,Train,2,High-Value Growth Customers
10640,0.00022576265,Train,311.31,Train,0,Mid-Tier Active Customers
11047,0.00014035011,Train,23046.3,Test,2,High-Value Growth Customers
11716,0.00029682124,Train,8057.955,Train,1,High-Revenue Enterprise Customers
13968,0.00027976092,Train,22892.145,Train,2,High-Value Growth Customers
13156,0.0005667082,Train,54.515,Train,3,At-Risk Low Engagement Customers
14742,9.241223e-05,Train,22614.95,Train,2,High-Value Growth Customers
13216,0.00022069785,Train,9250.735,Train,1,High-Revenue Enterprise Customers
12081,6.034178e-05,Train,1682.435,Train,3,At-Risk Low Engagement Customers
14923,0.00010217614,Train,8116.735,Train,2,High-Value Growth Customers
11422,0.99882585,Train,202.765,Test,3,At-Risk Low Engagement Customers
11991,0.00010066216,Train,24874.71,Train,2,High-Value Growth Customers
12430,0.0001434678,Train,377.24,Train,0,Mid-Tier Active Customers
12582,0.006411787,Train,3.905,Train,0,Mid-Tier Active Customers
12186,9.1669004e-05,Train,26992.31,Train,2,High-Value Growth Customers
10563,4.494771e-05,Train,4333.945,Train,1,High-Revenue Enterprise Customers
13868,0.0007815817,Train,22856.895,Train,2,High-Value Growth Customers
14299,0.028495077,Train,0.77,Train,3,At-Risk Low Engagement Customers
10152,0.00010735837,Train,7907.93,Train,1,High-Revenue Enterprise Customers
12661,0.00023962493,Train,5943.19,Train,1,High-Revenue Enterprise Customers
11578,0.00026215732,Train,42.295,Train,0,Mid-Tier Active Customers
10416,0.00024626125,Train,30475.72,Test,2,High-Value Growth Customers
11547,6.535349e-05,Train,20556.095,Train,2,High-Value Growth Customers
12439,0.0018306142,Train,272.45,Train,3,At-Risk Low Engagement Customers
10984,0.9975552,Train,131.885,Train,3,At-Risk Low Engagement Customers
13769,0.00032678826,Train,191.855,Train,0,Mid-Tier Active Customers
14533,0.00025493227,Train,6914.945,Train,1,High-Revenue Enterprise Customers
13053,4.410798e-05,Train,223.7,Train,0,Mid-Tier Active Customers
14091,0.00021346092,Train,138.015,Train,2,High-Value Growth Customers
14017,0.00018508256,Train,12.67,Train,2,High-Value Growth Customers
14460,0.00012097393,Train,299.775,Test,0,Mid-Tier Active Customers
13376,0.9990677,Train,53.365,Test,3,At-Risk Low Engagement Customers
10072,0.00040397246,Train,1860.07,Train,3,At-Risk Low Engagement Customers
12847,8.844914e-05,Train,5088.335,Train,2,High-Value Growth Customers
10252,0.00011721573,Train,7324.76,Train,1,High-Revenue Enterprise Customers
13220,0.00012453883,Train,1780.88,Test,3,At-Risk Low Engagement Customers
14483,0.00023918075,Train,14.81,Train,0,Mid-Tier Active Customers
11412,0.00020144528,Train,56.525,Train,0,Mid-Tier Active Customers
14886,0.000107416534,Train,1208.25,Train,0,Mid-Tier Active Customers
11705,0.99988174,Train,118.55,Train,3,At-Risk Low Engagement Customers
10551,0.9997496,Train,191.645,Train,3,At-Risk Low Engagement Customers
13668,0.00085618487,Train,231.055,Train,2,High-Value Growth Customers
14043,0.0005715226,Train,30816.325,Train,2,High-Value Growth Customers
11761,0.00012226315,Train,1641.235,Train,3,At-Risk Low Engagement Customers
10754,0.99795985,Train,0.55,Train,3,At-Risk Low Engagement Customers
14637,0.00019542224,Train,263.055,Test,3,At-Risk Low Engagement Customers
14637,0.00019542224,Train,263.055,Test,3,At-Risk Low Engagement Customers
14637,0.00019542224,Train,259.74,Test,3,At-Risk Low Engagement Customers
14637,0.00019542224,Train,259.74,Test,3,At-Risk Low Engagement Customers
14120,0.9981615,Train,0.0,Train,3,At-Risk Low Engagement Customers
13106,7.7043034e-05,Train,6400.68,Train,1,High-Revenue Enterprise Customers
13831,0.9991423,Train,185.155,Train,3,At-Risk Low Engagement Customers
12098,0.99962497,Train,88.405,Train,3,At-Risk Low Engagement Customers
11256,0.00021059853,Train,245.445,Train,0,Mid-Tier Active Customers
12857,0.0007333747,Train,1711.91,Train,0,Mid-Tier Active Customers
11374,0.00010694761,Train,105.695,Train,0,Mid-Tier Active Customers
13519,0.99957055,Train,247.295,Test,3,At-Risk Low Engagement Customers
13285,0.0001045687,Train,25219.585,Train,2,High-Value Growth Customers
13021,0.00030672667,Train,386.405,Test,3,At-Risk Low Engagement Customers
14868,7.615446e-05,Train,10484.865,Train,2,High-Value Growth Customers
12042,0.00026603692,Train,1965.4,Train,0,Mid-Tier Active Customers
11438,9.711115e-05,Train,3082.73,Test,3,At-Risk Low Engagement Customers
10996,6.570975e-05,Train,3600.225,Train,3,At-Risk Low Engagement Customers
10996,6.570975e-05,Train,3600.225,Train,3,At-Risk Low Engagement Customers
10996,6.570975e-05,Train,3600.225,Train,3,At-Risk Low Engagement Customers
10996,6.570975e-05,Train,3600.225,Train,3,At-Risk Low Engagement Customers
11146,0.015556582,Train,1.15,Train,3,At-Risk Low Engagement Customers
13306,0.00013124237,Train,20938.1,Train,2,High-Value Growth Customers
11610,0.99908924,Train,35.155,Train,3,At-Risk Low Engagement Customers
12808,0.00015252933,Train,13014.765,Train,1,High-Revenue Enterprise Customers
10417,0.0004195485,Train,28978.555,Train,2,High-Value Growth Customers
11376,4.106199e-05,Train,2362.81,Test,2,High-Value Growth Customers
13337,0.00017229978,Train,2138.215,Train,3,At-Risk Low Engagement Customers
13935,0.00036567054,Train,1256.055,Train,3,At-Risk Low Engagement Customers
11524,8.237461e-05,Train,1659.61,Test,0,Mid-Tier Active Customers
10728,0.00019961053,Train,25868.735,Train,2,High-Value Growth Customers
10689,0.00019900905,Train,43.16,Train,0,Mid-Tier Active Customers
12809,0.00012236148,Train,6408.06,Train,2,High-Value Growth Customers
11651,9.5991774e-05,Train,189.835,Train,2,High-Value Growth Customers
12020,0.0003275237,Train,3701.73,Test,1,High-Revenue Enterprise Customers
12767,0.0011257988,Train,34.03,Train,3,At-Risk Low Engagement Customers
11614,0.99947673,Train,259.25,Test,3,At-Risk Low Engagement Customers
12927,0.00010465759,Train,690.665,Train,0,Mid-Tier Active Customers
12927,0.00010465759,Train,690.665,Train,0,Mid-Tier Active Customers
12927,0.00010465759,Train,690.665,Test,0,Mid-Tier Active Customers
12927,0.00010465759,Train,690.665,Test,0,Mid-Tier Active Customers
10620,0.00012663388,Train,19312.44,Train,2,High-Value Growth Customers
12231,0.9957698,Train,634.45,Train,3,At-Risk Low Engagement Customers
12359,0.00022847835,Train,9891.485,Train,1,High-Revenue Enterprise Customers
10375,0.0001924505,Train,11.935,Train,2,High-Value Growth Customers
14719,0.0007571984,Train,1.015,Train,3,At-Risk Low Engagement Customers
10436,9.7424556e-05,Train,28764.045,Train,2,High-Value Growth Customers
13057,3.36793e-05,Train,2841.41,Train,0,Mid-Tier Active Customers
13884,0.0032730089,Train,2082.7,Train,3,At-Risk Low Engagement Customers
10215,0.00012686399,Train,10507.595,Train,1,High-Revenue Enterprise Customers
12086,7.784e-05,Train,131.35,Train,2,High-Value Growth Customers
10030,5.4258933e-05,Train,8711.185,Test,1,High-Revenue Enterprise Customers
14284,0.00016648235,Train,908.56,Train,2,High-Value Growth Customers
11235,0.00012643503,Train,19891.125,Train,2,High-Value Growth Customers
11562,0.0022097079,Train,7220.765,Train,1,High-Revenue Enterprise Customers
12644,0.94008577,Train,7.92,Train,0,Mid-Tier Active Customers
10575,0.0023492218,Train,7240.01,Train,1,High-Revenue Enterprise Customers
14882,6.5756074e-05,Train,10345.41,Train,1,High-Revenue Enterprise Customers
13409,0.00094655826,Train,324.94,Train,3,At-Risk Low Engagement Customers
10044,0.99952865,Train,271.105,Train,3,At-Risk Low Engagement Customers
10954,0.00030220833,Train,25148.255,Train,2,High-Value Growth Customers
14298,4.750786e-05,Train,352.485,Train,0,Mid-Tier Active Customers
14298,4.750786e-05,Train,352.485,Train,0,Mid-Tier Active Customers
14298,4.750786e-05,Train,353.7,Test,0,Mid-Tier Active Customers
14298,4.750786e-05,Train,353.7,Test,0,Mid-Tier Active Customers
11186,0.00016874267,Train,85.195,Train,0,Mid-Tier Active Customers
13844,6.114951e-05,Train,1902.71,Train,0,Mid-Tier Active Customers
13844,6.114951e-05,Train,1902.71,Train,0,Mid-Tier Active Customers
13844,6.114951e-05,Train,1906.25,Train,0,Mid-Tier Active Customers
13844,6.114951e-05,Train,1906.25,Train,0,Mid-Tier Active Customers
14793,0.00012091293,Train,20298.14,Train,2,High-Value Growth Customers
13931,0.00020097199,Train,596.06,Train,3,At-Risk Low Engagement Customers
11725,0.9986247,Train,8.75,Train,3,At-Risk Low Engagement Customers
13262,0.00029738122,Train,7903.065,Test,1,High-Revenue Enterprise Customers
11742,7.712867e-05,Train,30070.335,Test,2,High-Value Growth Customers
11607,0.00015358876,Train,578.87,Train,0,Mid-Tier Active Customers
11200,3.2700427e-05,Train,26.005,Test,0,Mid-Tier Active Customers
12399,9.6495714e-05,Train,65.065,Train,2,High-Value Growth Customers
14895,0.00022475985,Train,17382.455,Train,1,High-Revenue Enterprise Customers
14721,0.0003296803,Train,26.375,Test,3,At-Risk Low Engagement Customers
14142,0.00038347015,Train,536.765,Train,3,At-Risk Low Engagement Customers
10400,0.00010189213,Train,2682.015,Test,3,At-Risk Low Engagement Customers
11472,0.00020870312,Train,7074.0,Train,2,High-Value Growth Customers
11851,0.00015092661,Train,60.525,Test,2,High-Value Growth Customers
14220,5.0619896e-05,Train,9608.445,Train,1,High-Revenue Enterprise Customers
12127,0.9998615,Train,270.745,Test,3,At-Risk Low Engagement Customers
12812,0.97108036,Train,221.505,Train,0,Mid-Tier Active Customers
10361,0.00013831869,Train,200.63,Train,0,Mid-Tier Active Customers
12381,3.6914924e-05,Train,4735.57,Train,1,High-Revenue Enterprise Customers
11395,0.00013076793,Train,1896.23,Train,0,Mid-Tier Active Customers
12864,6.2009974e-05,Train,6920.02,Train,2,High-Value Growth Customers
12329,0.0002532993,Train,15192.43,Test,1,High-Revenue Enterprise Customers
12350,0.00014210424,Train,14302.325,Test,2,High-Value Growth Customers
14166,9.880672e-05,Train,25010.025,Train,2,High-Value Growth Customers
11963,2.6267307e-05,Train,2286.9,Train,0,Mid-Tier Active Customers
14850,0.0003741869,Train,13391.695,Train,1,High-Revenue Enterprise Customers
14029,0.00034911893,Train,2008.025,Train,3,At-Risk Low Engagement Customers
14666,0.0017417795,Train,11.64,Train,3,At-Risk Low Engagement Customers
14238,0.9983413,Train,4.4,Train,0,Mid-Tier Active Customers
12852,0.009486484,Train,1.65,Test,3,At-Risk Low Engagement Customers
12676,0.0038980427,Train,1965.845,Train,3,At-Risk Low Engagement Customers
12676,0.0038980427,Train,1965.845,Train,3,At-Risk Low Engagement Customers
12676,0.0038980427,Train,1965.845,Train,3,At-Risk Low Engagement Customers
12676,0.0038980427,Train,1965.845,Train,3,At-Risk Low Engagement Customers
12539,0.00015992031,Train,24069.175,Test,2,High-Value Growth Customers
12377,0.00033444466,Train,7428.66,Train,1,High-Revenue Enterprise Customers
11889,4.365953e-05,Train,1965.97,Train,0,Mid-Tier Active Customers
11523,0.00015745654,Train,11040.055,Train,1,High-Revenue Enterprise Customers
14294,9.7544296e-05,Train,10567.455,Train,1,High-Revenue Enterprise Customers
14063,7.156914e-05,Train,24718.055,Train,2,High-Value Growth Customers
13467,6.484129e-05,Train,15499.82,Test,1,High-Revenue Enterprise Customers
13864,0.99883646,Train,68.255,Train,3,At-Risk Low Engagement Customers
11451,8.902327e-05,Train,10432.565,Train,1,High-Revenue Enterprise Customers
11158,6.128542e-05,Train,32102.06,Train,2,High-Value Growth Customers
13584,0.00014733395,Train,6418.055,Test,1,High-Revenue Enterprise Customers
13595,0.00019396315,Train,29458.375,Train,2,High-Value Growth Customers
13370,0.99980074,Train,71.12,Train,3,At-Risk Low Engagement Customers
12271,0.00030914342,Train,4.985,Train,0,Mid-Tier Active Customers
10465,0.00034024636,Train,12529.23,Train,1,High-Revenue Enterprise Customers
13579,0.00023315362,Train,2256.27,Test,2,High-Value Growth Customers
12777,0.99959,Train,39.975,Train,0,Mid-Tier Active Customers
13790,6.2007195e-05,Train,4933.43,Train,1,High-Revenue Enterprise Customers
12774,5.3582047e-05,Train,6450.645,Train,2,High-Value Growth Customers
11878,0.99912494,Train,345.61,Test,3,At-Risk Low Engagement Customers
14546,6.466271e-05,Train,26611.8,Train,2,High-Value Growth Customers
10797,6.498806e-05,Train,2429.495,Test,2,High-Value Growth Customers
13353,0.00019038157,Train,20641.695,Test,2,High-Value Growth Customers
11465,0.0002652045,Train,9827.95,Train,1,High-Revenue Enterprise Customers
10412,6.0876584e-05,Train,6470.805,Train,1,High-Revenue Enterprise Customers
14929,7.1513336e-05,Train,5882.085,Train,1,High-Revenue Enterprise Customers
14544,0.00046905724,Train,310.985,Train,3,At-Risk Low Engagement Customers
13708,0.00043931953,Train,9706.38,Train,1,High-Revenue Enterprise Customers
10653,6.749492e-05,Train,3356.735,Train,0,Mid-Tier Active Customers
10820,9.178473e-05,Train,24108.98,Test,2,High-Value Growth Customers
12007,0.0006666518,Train,1076.075,Train,3,At-Risk Low Engagement Customers
11674,3.511117e-05,Train,2260.43,Train,2,High-Value Growth Customers
13655,0.0018548339,Train,2167.95,Train,3,At-Risk Low Engagement Customers
13609,0.00012132837,Train,22.255,Train,2,High-Value Growth Customers
11940,0.0001334853,Train,37732.085,Train,2,High-Value Growth Customers
14946,4.5451932e-05,Train,8862.37,Train,1,High-Revenue Enterprise Customers
12165,0.0003783965,Train,251.885,Test,0,Mid-Tier Active Customers
14277,0.9750122,Train,0.01,Train,3,At-Risk Low Engagement Customers
10269,4.9710554e-05,Train,209.585,Train,2,High-Value Growth Customers
14870,0.0003035919,Train,285.735,Train,0,Mid-Tier Active Customers
14408,0.00014264008,Train,2554.685,Train,3,At-Risk Low Engagement Customers
12615,8.696048e-05,Train,21620.905,Train,2,High-Value Growth Customers
11679,0.00018104466,Train,6682.25,Train,1,High-Revenue Enterprise Customers
11602,6.422019e-05,Train,30204.405,Train,2,High-Value Growth Customers
12592,0.000103276485,Train,170.33,Train,0,Mid-Tier Active Customers
13265,0.9939995,Train,75.265,Train,3,At-Risk Low Engagement Customers
12190,0.00038747763,Train,46.02,Train,0,Mid-Tier Active Customers
11091,0.0001060613,Train,19081.61,Train,2,High-Value Growth Customers
14116,0.0027782696,Train,13.615,Train,2,High-Value Growth Customers
12691,0.00013065114,Train,5670.245,Test,1,High-Revenue Enterprise Customers
10399,0.002277622,Train,21.085,Test,3,At-Risk Low Engagement Customers
10904,0.0002545325,Train,1732.085,Train,3,At-Risk Low Engagement Customers
12849,2.5393916e-05,Train,2203.94,Train,0,Mid-Tier Active Customers
10960,0.00048002444,Train,3174.78,Train,3,At-Risk Low Engagement Customers
13759,0.00027484616,Train,7854.41,Train,1,High-Revenue Enterprise Customers
10612,0.00015415908,Train,94.085,Train,0,Mid-Tier Active Customers
14553,5.113023e-05,Train,1357.89,Train,2,High-Value Growth Customers
14553,5.113023e-05,Train,1357.89,Train,2,High-Value Growth Customers
14553,5.113023e-05,Train,1357.89,Train,2,High-Value Growth Customers
14553,5.113023e-05,Train,1357.89,Train,2,High-Value Growth Customers
14185,0.00022218446,Train,36.195,Train,0,Mid-Tier Active Customers
12586,0.0034781843,Train,1505.615,Train,3,At-Risk Low Engagement Customers
12366,5.8679165e-05,Train,6437.775,Train,1,High-Revenue Enterprise Customers
11538,4.2713607e-05,Train,3121.83,Train,0,Mid-Tier Active Customers
10024,0.0007764113,Train,194.99,Train,0,Mid-Tier Active Customers
12658,5.498483e-05,Train,6548.22,Train,1,High-Revenue Enterprise Customers
14049,0.00064277893,Train,9.185,Train,3,At-Risk Low Engagement Customers
14547,0.9986492,Train,33.965,Train,0,Mid-Tier Active Customers
10221,0.001047969,Train,1442.365,Train,3,At-Risk Low Engagement Customers
11612,0.00051952817,Train,8.5,Train,0,Mid-Tier Active Customers
12991,0.00017160099,Train,9576.045,Train,1,High-Revenue Enterprise Customers
14278,0.97493863,Train,1054.705,Train,1,High-Revenue Enterprise Customers
13104,8.514523e-05,Train,69.78,Train,0,Mid-Tier Active Customers
14993,0.0005025216,Train,10489.315,Test,1,High-Revenue Enterprise Customers
14402,0.00037998543,Train,73.455,Train,0,Mid-Tier Active Customers
10667,0.0021342381,Train,9.09,Train,0,Mid-Tier Active Customers
11795,6.1740495e-05,Train,422.955,Train,0,Mid-Tier Active Customers
10422,7.6404394e-05,Train,25412.34,Train,2,High-Value Growth Customers
12870,0.99668473,Train,12.535,Test,2,High-Value Growth Customers
10541,0.00013156001,Train,4484.95,Train,0,Mid-Tier Active Customers
13071,0.00012208492,Train,2123.085,Train,2,High-Value Growth Customers
11626,6.612141e-05,Train,142.72,Train,0,Mid-Tier Active Customers
13896,0.00018105727,Train,8089.905,Train,1,High-Revenue Enterprise Customers
12684,0.016509615,Train,1.88,Train,0,Mid-Tier Active Customers
12476,0.0017585609,Train,2051.365,Train,2,High-Value Growth Customers
11470,0.0002648929,Train,1615.27,Train,2,High-Value Growth Customers
14281,4.9040158e-05,Train,5034.855,Train,2,High-Value Growth Customers
12141,6.5884684e-05,Train,8709.32,Test,1,High-Revenue Enterprise Customers
12580,0.00029030142,Train,9119.745,Train,1,High-Revenue Enterprise Customers
12815,0.00018803141,Train,28798.755,Train,2,High-Value Growth Customers
11357,0.9997278,Train,116.16,Train,3,At-Risk Low Engagement Customers
10619,6.0803362e-05,Train,5547.45,Train,2,High-Value Growth Customers
14432,0.00026996492,Train,1052.105,Train,0,Mid-Tier Active Customers
10855,0.000655457,Train,8454.2,Train,2,High-Value Growth Customers
14446,0.9997881,Train,109.865,Train,3,At-Risk Low Engagement Customers
10029,4.742484e-05,Train,5490.93,Train,2,High-Value Growth Customers
12704,0.00067175715,Train,170.7,Test,0,Mid-Tier Active Customers
13646,9.486622e-05,Train,14530.91,Train,1,High-Revenue Enterprise Customers
13646,9.486622e-05,Train,14530.91,Train,1,High-Revenue Enterprise Customers
13646,9.486622e-05,Train,14531.755,Test,1,High-Revenue Enterprise Customers
13646,9.486622e-05,Train,14531.755,Test,1,High-Revenue Enterprise Customers
13474,0.9986318,Train,227.445,Train,3,At-Risk Low Engagement Customers
10382,0.0001988719,Train,99.095,Train,0,Mid-Tier Active Customers
12963,4.4794644e-05,Train,292.745,Test,2,High-Value Growth Customers
11396,7.662065e-05,Train,72.76,Train,2,High-Value Growth Customers
11009,0.00021361995,Train,7525.28,Train,1,High-Revenue Enterprise Customers
12706,0.00039369435,Train,675.845,Train,3,At-Risk Low Engagement Customers
11486,5.781335e-05,Train,2028.265,Test,2,High-Value Growth Customers
13674,0.0014022038,Train,95.005,Train,3,At-Risk Low Engagement Customers
13674,0.0014022038,Train,95.005,Train,3,At-Risk Low Engagement Customers
13674,0.0014022038,Train,95.005,Train,3,At-Risk Low Engagement Customers
13674,0.0014022038,Train,95.005,Train,3,At-Risk Low Engagement Customers
14803,0.00023269549,Train,257.695,Test,2,High-Value Growth Customers
