Customer_ID,Churn_Probability,Dataset
13229,0.9847121,Train
10041,0.004109301,Train
10687,8.217893e-05,Train
12212,0.0009768226,Train
14835,0.00056042493,Train
12131,7.217398e-05,Train
14216,7.9536214e-05,Train
11400,0.0021721842,Train
12023,6.0460956e-05,Train
14962,8.3187835e-05,Train
11549,0.99753726,Train
11436,0.00021313877,Train
11684,0.0001890509,Train
14827,0.00022789637,Train
13940,0.0023692958,Train
11467,0.008365955,Train
13542,0.9998022,Train
13990,0.00010643059,Train
13100,6.4107e-05,Train
14245,0.00025459199,Train
13242,0.000259311,Train
14907,0.0005034877,Train
12189,0.00010390691,Train
12711,0.000109765766,Train
13629,0.00017563198,Train
14784,2.2910348e-05,Train
10314,0.00079742074,Train
11379,0.000147885,Train
12001,8.301192e-05,Train
12112,0.00084387005,Train
12311,5.056215e-05,Train
11998,0.00038783773,Train
13820,0.0005454084,Train
13258,0.96908194,Train
14731,5.819701e-05,Train
13822,7.398306e-05,Train
13515,0.0021128152,Train
14414,6.187205e-05,Train
14400,6.73926e-05,Train
14192,0.00012436937,Train
13843,6.5706685e-05,Train
14695,0.00014330646,Train
11532,0.0001473629,Train
12517,3.438231e-05,Train
12998,0.000101122416,Train
11029,0.0001147412,Train
12471,0.9775519,Train
11343,0.99984217,Train
13797,0.00026563267,Train
13744,0.002873752,Train
13426,0.00013690144,Train
14136,0.99922025,Train
11829,4.1869793e-05,Train
12411,4.9671315e-05,Train
10719,8.600902e-05,Train
10919,0.0007835747,Train
12320,0.00048000817,Train
10324,0.0010951671,Train
14381,0.00079224614,Train
13068,0.0009044313,Train
11226,5.402154e-05,Train
14818,0.99929786,Train
14242,3.313915e-05,Train
14828,0.0005525453,Train
10580,0.005271898,Train
14105,0.00026218456,Train
12642,0.00046096672,Train
14750,0.00018941196,Train
14008,9.868929e-05,Train
13780,0.0027679102,Train
11748,0.9971629,Train
11536,0.010570254,Train
13338,0.00019009986,Train
11163,8.274352e-05,Train
13439,0.002835176,Train
10556,0.00032067928,Train
11042,0.00013752135,Train
13823,0.00257971,Train
12089,7.0680304e-05,Train
10699,0.025535356,Train
13889,0.00011842674,Train
13191,4.7215188e-05,Train
11428,8.475849e-05,Train
14000,0.00039091473,Train
13018,0.0014500887,Train
12676,0.0038980427,Train
10219,7.5700336e-05,Train
11962,0.9993631,Train
12844,0.00016045812,Train
11809,0.99199545,Train
13764,0.0028752964,Train
13440,7.207425e-05,Train
12219,0.00012217017,Train
12125,0.00046122298,Train
14119,0.0013488889,Train
11903,0.00018491535,Train
10070,0.00038545518,Train
14573,0.00015631811,Train
13904,0.0001265448,Train
11067,0.0003019955,Train
12585,0.00010390979,Train
11513,5.11877e-05,Train
11128,8.7823e-05,Train
12737,0.0002482301,Train
13419,0.00074667693,Train
10679,0.000111284884,Train
10955,5.7372217e-05,Train
12502,6.1202954e-05,Train
11603,0.00014096385,Train
13290,0.005526602,Train
11900,7.9932666e-05,Train
12118,0.00014407662,Train
10934,0.0007327809,Train
14504,0.00025125794,Train
10649,0.0003045584,Train
12818,0.000317352,Train
13014,0.00019450986,Train
13429,0.00053233025,Train
13630,6.385586e-05,Train
12596,0.0004575082,Train
12172,0.00012573302,Train
12876,6.8732916e-05,Train
13342,0.00029998278,Train
13506,0.00018411098,Train
11148,0.00021043312,Train
11459,0.0018490974,Train
10859,0.00015746224,Train
13840,0.00010607082,Train
10536,0.0001392716,Train
13745,4.2882166e-05,Train
12010,0.00015536575,Train
14558,0.00012919215,Train
13903,6.812007e-05,Train
12236,8.8101144e-05,Train
10739,0.00085439073,Train
10124,0.0002253725,Train
10003,0.00020538195,Train
11074,0.0001083808,Train
14057,0.00013331904,Train
10073,0.00014438138,Train
10383,6.856068e-05,Train
13796,8.285841e-05,Train
10295,0.00019306954,Train
10558,7.4762334e-05,Train
12503,8.4522566e-05,Train
10678,0.00041969592,Train
13073,0.0006869196,Train
14758,0.00013357698,Train
10914,0.00026164742,Train
11099,0.0001374672,Train
11271,5.2935924e-05,Train
13261,0.00018313245,Train
12326,4.7630972e-05,Train
12450,7.842622e-05,Train
14646,4.6805842e-05,Train
11791,6.5904795e-05,Train
12591,0.00021888349,Train
14615,0.00029917105,Train
11444,5.445763e-05,Train
13091,0.0003524312,Train
14410,9.285026e-05,Train
11019,0.000182949,Train
10756,4.537441e-05,Train
11696,8.583188e-05,Train
14659,6.522467e-05,Train
11497,7.0855225e-05,Train
13160,0.00023745478,Train
10012,4.3576463e-05,Train
14292,4.982199e-05,Train
13158,7.197096e-05,Train
13466,0.00016339909,Train
10309,4.5388475e-05,Train
13190,8.6087544e-05,Train
11425,0.9992493,Train
10279,9.085133e-05,Train
11774,0.0010271324,Train
14221,3.975932e-05,Train
11982,0.99871576,Train
11728,0.0017521023,Train
10033,0.999913,Train
14955,0.00017035885,Train
10151,4.946673e-05,Train
14819,0.00020907595,Train
12618,8.676516e-05,Train
14686,0.9987074,Train
13857,0.00031172595,Train
11309,0.00011866254,Train
10146,0.00023272855,Train
13878,0.00010446785,Train
14522,0.0024125802,Train
12747,7.68837e-05,Train
10683,9.185224e-05,Train
14832,9.2473056e-05,Train
12884,0.0020563703,Train
11097,6.311721e-05,Train
13254,0.00011876657,Train
14290,0.00048418794,Train
14566,0.0005699986,Train
11389,0.00015068288,Train
10079,6.451655e-05,Train
12034,0.98250705,Train
14560,4.5370256e-05,Train
11833,0.0058959518,Train
10666,7.9036225e-05,Train
14469,8.2846e-05,Train
14479,0.0005854208,Train
13110,8.7247536e-05,Train
11135,8.6522996e-05,Train
14145,0.0011476923,Train
11861,0.00013704589,Train
14925,0.9924827,Train
13943,0.00053611695,Train
13954,3.603064e-05,Train
12845,0.00018693025,Train
10907,0.00052104815,Train
11985,9.817455e-05,Train
13847,0.00029320733,Train
13753,0.00062772626,Train
10792,0.99521315,Train
11282,0.002125937,Train
10356,0.9945687,Train
12379,4.3453176e-05,Train
11310,0.00011025692,Train
11482,0.00068708364,Train
14928,0.00028530377,Train
14345,0.00010263021,Train
13045,0.00062525907,Train
14273,0.99864906,Train
13201,0.0011892165,Train
13323,0.00016698061,Train
14442,0.0001303387,Train
14563,0.0005305601,Train
10116,7.53496e-05,Train
11498,0.00010315355,Train
13750,0.00012739022,Train
12055,3.9661427e-05,Train
11904,0.000120682205,Train
12443,4.9425376e-05,Train
14212,0.00041988018,Train
13625,0.00025773744,Train
10944,0.00035818215,Train
14379,0.00034386897,Train
11794,8.307559e-05,Train
11756,0.00040430992,Train
11490,0.0031757606,Train
10951,0.00020508355,Train
11811,0.000114206865,Train
14849,0.0001854783,Train
12902,3.6232865e-05,Train
10132,0.99880755,Train
12995,8.995864e-05,Train
11778,0.00019281657,Train
14359,0.9972277,Train
13946,0.00038156172,Train
13587,0.00034229996,Train
11531,8.0118174e-05,Train
14680,0.0028562339,Train
14693,0.001588396,Train
14160,0.00036665387,Train
13870,0.0018605181,Train
12444,0.00030345848,Train
13511,7.163148e-05,Train
14163,0.006872569,Train
10964,8.2646926e-05,Train
12611,0.00013660516,Train
12993,0.999718,Train
11495,0.0033950822,Train
11364,0.00023488552,Train
13565,9.7006654e-05,Train
14302,0.00025501932,Train
13485,0.00082514074,Train
14262,0.00017841873,Train
12391,0.00036230517,Train
14401,6.7743305e-05,Train
11608,5.000691e-05,Train
11138,0.99798125,Train
12079,0.00027151988,Train
14494,8.756669e-05,Train
12859,0.00028639965,Train
11788,0.00018400393,Train
12344,0.000118239535,Train
14122,0.9989472,Train
14374,0.00094595156,Train
10721,0.0012100305,Train
11620,7.6822216e-05,Train
10657,0.0002093716,Train
10531,0.00021125657,Train
13571,6.454098e-05,Train
14559,5.861054e-05,Train
14583,3.1007858e-05,Train
12276,0.00014755793,Train
11768,0.8545627,Train
10040,6.007182e-05,Train
12452,0.00046973285,Train
14059,0.00027822904,Train
14820,3.7169335e-05,Train
12383,3.7624926e-05,Train
11924,0.99946386,Train
12763,0.0032547384,Train
11050,7.903344e-05,Train
12909,7.3428564e-05,Train
10378,0.030053925,Train
14974,0.00023500694,Train
14994,0.00039390966,Train
11225,0.00014905535,Train
11218,0.00031110633,Train
14528,0.9959164,Train
10939,0.0041126763,Train
13239,0.00058173476,Train
14901,0.00051841565,Train
12916,0.00014282367,Train
12976,0.0002876225,Train
12130,8.604536e-05,Train
10811,8.628759e-05,Train
10547,0.0014624525,Train
10032,0.0014438397,Train
14984,6.783465e-05,Train
13539,0.0009282102,Train
10635,0.00014787554,Train
10014,0.00024941246,Train
12755,0.00018915441,Train
10113,0.000734583,Train
13321,0.00028103715,Train
10102,0.00019220442,Train
12317,4.1306397e-05,Train
12309,0.00021810186,Train
13422,0.0068763164,Train
10056,0.00069651636,Train
12386,0.00012525114,Train
12820,0.00015550225,Train
13279,0.00063823117,Train
14766,6.971251e-05,Train
10068,0.001196436,Train
11124,0.00010250736,Train
10697,0.00023111918,Train
10037,0.00030714367,Train
13855,0.0014183978,Train
11643,0.00041319593,Train
11672,0.0010517997,Train
12217,0.99053955,Train
12087,0.007869797,Train
10911,0.0001225024,Train
10685,0.00010833637,Train
11506,0.999828,Train
12750,5.5617395e-05,Train
10230,0.95024383,Train
13434,3.4240693e-05,Train
10747,0.9996517,Train
11131,0.00013489112,Train
10491,7.119075e-05,Train
14060,5.584385e-05,Train
10738,0.00014800885,Train
10702,0.0008593386,Train
11491,0.00027334562,Train
11353,0.00017005035,Train
11230,2.727497e-05,Train
12555,0.00053393963,Train
10814,0.00017223653,Train
11245,0.00017321664,Train
10045,0.0010423984,Train
14473,0.00047442334,Train
12560,0.00061509566,Train
14854,0.00014629897,Train
11515,0.0007552074,Train
14443,0.0007397791,Train
10764,9.039953e-05,Train
13653,0.0003041339,Train
12753,0.0005269555,Train
12296,0.00013531922,Train
10123,0.9893021,Train
12104,0.00012354186,Train
13075,0.00029780937,Train
12872,0.0002044759,Train
12896,0.00045970845,Train
12039,0.00011760434,Train
14329,6.554316e-05,Train
10291,0.0001313061,Train
12389,0.000809901,Train
11611,6.0333383e-05,Train
10161,0.0005056896,Train
13776,0.9932886,Train
14845,0.008363083,Train
14306,0.0008651521,Train
12198,0.0029016659,Train
14458,4.5671957e-05,Train
10929,3.5849876e-05,Train
11785,0.00024136786,Train
11659,0.002482553,Train
10805,6.205493e-05,Train
13206,0.00011834511,Train
13251,0.000113007416,Train
14730,0.9593363,Train
10680,0.00038506163,Train
10306,0.004440864,Train
10493,0.9735875,Train
11204,0.00013246016,Train
13412,0.00011926706,Train
10715,0.9942181,Train
14448,0.9998734,Train
14518,6.079936e-05,Train
14181,0.000109840534,Train
14844,0.99154997,Train
14445,0.00010702719,Train
13341,0.00047301422,Train
13103,0.0003013705,Train
10977,0.00020412897,Train
13148,0.00023172575,Train
12583,9.722642e-05,Train
10794,0.00025016125,Train
12209,0.00014624598,Train
11320,3.9859162e-05,Train
11051,0.00076945685,Train
14556,0.00015296834,Train
10749,0.00011519231,Train
14960,0.00015772009,Train
14296,5.3246127e-05,Train
14363,5.029477e-05,Train
14890,9.243541e-05,Train
11641,0.9991258,Train
10935,4.041612e-05,Train
14150,0.99797195,Train
14564,6.966253e-05,Train
11627,0.0008877233,Train
10423,0.00018574535,Train
14272,0.9970415,Train
11653,5.239857e-05,Train
10260,5.0503313e-05,Train
13309,0.00048542756,Train
13153,0.000869623,Train
10847,0.0054480913,Train
12211,0.000117963515,Train
12742,0.00011303071,Train
14452,0.003966842,Train
12928,0.00016154596,Train
11139,3.8562717e-05,Train
13765,5.7196812e-05,Train
10455,6.3070336e-05,Train
11483,0.00062724785,Train
13813,0.00027603525,Train
14787,0.00028346415,Train
11049,5.4959404e-05,Train
14981,7.8310986e-05,Train
14429,8.882619e-05,Train
12934,0.0017574832,Train
14759,6.3225096e-05,Train
12464,6.0095765e-05,Train
11032,0.00014830045,Train
11461,6.010362e-05,Train
14957,9.6744574e-05,Train
10315,0.0002214732,Train
10026,2.4899085e-05,Train
13464,0.00034394994,Train
12584,7.8642806e-05,Train
10502,3.5386507e-05,Train
12716,0.00031297098,Train
10810,0.0001943673,Train
12005,7.279392e-05,Train
14654,2.8626577e-05,Train
12886,0.0028049375,Train
13469,0.99304694,Train
11757,0.00020672934,Train
10331,0.00010646642,Train
13885,5.308323e-05,Train
11533,4.4381515e-05,Train
13205,0.00017192888,Train
10569,0.006236121,Train
14053,0.00025351555,Train
14196,0.99887174,Train
12078,0.00034873604,Train
12862,0.00012639622,Train
10052,0.0038089699,Train
13378,0.0023928236,Train
11511,0.00011609302,Train
12713,0.00021965995,Train
10662,0.99886703,Train
11897,0.00019102762,Train
13029,8.3570434e-05,Train
11107,0.00010002222,Train
11341,4.5287863e-05,Train
11629,3.3788227e-05,Train
10404,7.504327e-05,Train
12817,0.00023058675,Train
14501,0.01263977,Train
10773,0.00053504005,Train
11004,0.00013380159,Train
13834,0.0020977268,Train
10958,0.000111185705,Train
10981,7.4464995e-05,Train
12851,0.000789284,Train
12805,3.1313994e-05,Train
13897,0.0022452788,Train
12238,0.00027132867,Train
11731,0.000115753326,Train
12301,0.00029500353,Train
12894,0.00015481266,Train
13934,0.00011836735,Train
13879,0.00012373993,Train
14651,0.0035428703,Train
12693,7.578781e-05,Train
11807,0.00010392366,Train
13842,0.00022330946,Train
11993,0.0035589493,Train
11834,3.818302e-05,Train
12179,8.56395e-05,Train
10310,7.293497e-05,Train
10390,0.0003097476,Train
13084,9.577298e-05,Train
12705,6.291943e-05,Train
11457,7.0852526e-05,Train
10640,0.00022576265,Train
11047,0.00014035011,Train
11716,0.00029682124,Train
13968,0.00027976092,Train
13156,0.0005667082,Train
14742,9.241223e-05,Train
13216,0.00022069785,Train
12081,6.034178e-05,Train
14923,0.00010217614,Train
11422,0.99882585,Train
11991,0.00010066216,Train
12430,0.0001434678,Train
12582,0.006411787,Train
12186,9.1669004e-05,Train
10563,4.494771e-05,Train
13868,0.0007815817,Train
14299,0.028495077,Train
10152,0.00010735837,Train
12661,0.00023962493,Train
11578,0.00026215732,Train
10416,0.00024626125,Train
11547,6.535349e-05,Train
12439,0.0018306142,Train
10984,0.9975552,Train
13769,0.00032678826,Train
14533,0.00025493227,Train
13053,4.410798e-05,Train
14091,0.00021346092,Train
14017,0.00018508256,Train
14460,0.00012097393,Train
13376,0.9990677,Train
10072,0.00040397246,Train
12847,8.844914e-05,Train
10252,0.00011721573,Train
13220,0.00012453883,Train
14483,0.00023918075,Train
11412,0.00020144528,Train
14886,0.000107416534,Train
11705,0.99988174,Train
10551,0.9997496,Train
13668,0.00085618487,Train
14043,0.0005715226,Train
11761,0.00012226315,Train
10754,0.99795985,Train
14637,0.00019542224,Train
14120,0.9981615,Train
13106,7.7043034e-05,Train
13831,0.9991423,Train
12098,0.99962497,Train
11256,0.00021059853,Train
12857,0.0007333747,Train
11374,0.00010694761,Train
13519,0.99957055,Train
13285,0.0001045687,Train
13021,0.00030672667,Train
14868,7.615446e-05,Train
12042,0.00026603692,Train
11438,9.711115e-05,Train
10996,6.570975e-05,Train
11146,0.015556582,Train
13306,0.00013124237,Train
11610,0.99908924,Train
12808,0.00015252933,Train
10417,0.0004195485,Train
11376,4.106199e-05,Train
13337,0.00017229978,Train
13935,0.00036567054,Train
11524,8.237461e-05,Train
10728,0.00019961053,Train
10689,0.00019900905,Train
12809,0.00012236148,Train
11651,9.5991774e-05,Train
12020,0.0003275237,Train
12767,0.0011257988,Train
11614,0.99947673,Train
12927,0.00010465759,Train
10620,0.00012663388,Train
12231,0.9957698,Train
12359,0.00022847835,Train
10375,0.0001924505,Train
14719,0.0007571984,Train
10436,9.7424556e-05,Train
13057,3.36793e-05,Train
13884,0.0032730089,Train
10215,0.00012686399,Train
12086,7.784e-05,Train
10030,5.4258933e-05,Train
14284,0.00016648235,Train
11235,0.00012643503,Train
11562,0.0022097079,Train
12644,0.94008577,Train
10575,0.0023492218,Train
14882,6.5756074e-05,Train
13409,0.00094655826,Train
10044,0.99952865,Train
10954,0.00030220833,Train
14298,4.750786e-05,Train
11186,0.00016874267,Train
13844,6.114951e-05,Train
14793,0.00012091293,Train
13931,0.00020097199,Train
11725,0.9986247,Train
13262,0.00029738122,Train
11742,7.712867e-05,Train
11607,0.00015358876,Train
11200,3.2700427e-05,Train
12399,9.6495714e-05,Train
14895,0.00022475985,Train
14721,0.0003296803,Train
14142,0.00038347015,Train
10400,0.00010189213,Train
11472,0.00020870312,Train
11851,0.00015092661,Train
14220,5.0619896e-05,Train
12127,0.9998615,Train
12812,0.97108036,Train
10361,0.00013831869,Train
12381,3.6914924e-05,Train
11395,0.00013076793,Train
12864,6.2009974e-05,Train
12329,0.0002532993,Train
12350,0.00014210424,Train
14166,9.880672e-05,Train
11963,2.6267307e-05,Train
14850,0.0003741869,Train
14029,0.00034911893,Train
14666,0.0017417795,Train
14238,0.9983413,Train
12852,0.009486484,Train
12676,0.0038980427,Train
12539,0.00015992031,Train
12377,0.00033444466,Train
11889,4.365953e-05,Train
11523,0.00015745654,Train
14294,9.7544296e-05,Train
14063,7.156914e-05,Train
13467,6.484129e-05,Train
13864,0.99883646,Train
11451,8.902327e-05,Train
11158,6.128542e-05,Train
13584,0.00014733395,Train
13595,0.00019396315,Train
13370,0.99980074,Train
12271,0.00030914342,Train
10465,0.00034024636,Train
13579,0.00023315362,Train
12777,0.99959,Train
13790,6.2007195e-05,Train
12774,5.3582047e-05,Train
11878,0.99912494,Train
14546,6.466271e-05,Train
10797,6.498806e-05,Train
13353,0.00019038157,Train
11465,0.0002652045,Train
10412,6.0876584e-05,Train
14929,7.1513336e-05,Train
14544,0.00046905724,Train
13708,0.00043931953,Train
10653,6.749492e-05,Train
10820,9.178473e-05,Train
12007,0.0006666518,Train
11674,3.511117e-05,Train
13655,0.0018548339,Train
13609,0.00012132837,Train
11940,0.0001334853,Train
14946,4.5451932e-05,Train
12165,0.0003783965,Train
14277,0.9750122,Train
10269,4.9710554e-05,Train
14870,0.0003035919,Train
14408,0.00014264008,Train
12615,8.696048e-05,Train
11679,0.00018104466,Train
11602,6.422019e-05,Train
12592,0.000103276485,Train
13265,0.9939995,Train
12190,0.00038747763,Train
11091,0.0001060613,Train
14116,0.0027782696,Train
12691,0.00013065114,Train
10399,0.002277622,Train
10904,0.0002545325,Train
12849,2.5393916e-05,Train
10960,0.00048002444,Train
13759,0.00027484616,Train
10612,0.00015415908,Train
14553,5.113023e-05,Train
14185,0.00022218446,Train
12586,0.0034781843,Train
12366,5.8679165e-05,Train
11538,4.2713607e-05,Train
10024,0.0007764113,Train
12658,5.498483e-05,Train
14049,0.00064277893,Train
14547,0.9986492,Train
10221,0.001047969,Train
11612,0.00051952817,Train
12991,0.00017160099,Train
14278,0.97493863,Train
13104,8.514523e-05,Train
14993,0.0005025216,Train
14402,0.00037998543,Train
10667,0.0021342381,Train
11795,6.1740495e-05,Train
10422,7.6404394e-05,Train
12870,0.99668473,Train
10541,0.00013156001,Train
13071,0.00012208492,Train
11626,6.612141e-05,Train
13896,0.00018105727,Train
12684,0.016509615,Train
12476,0.0017585609,Train
11470,0.0002648929,Train
14281,4.9040158e-05,Train
12141,6.5884684e-05,Train
12580,0.00029030142,Train
12815,0.00018803141,Train
11357,0.9997278,Train
10619,6.0803362e-05,Train
14432,0.00026996492,Train
10855,0.000655457,Train
14446,0.9997881,Train
10029,4.742484e-05,Train
12704,0.00067175715,Train
13646,9.486622e-05,Train
13474,0.9986318,Train
10382,0.0001988719,Train
12963,4.4794644e-05,Train
11396,7.662065e-05,Train
11009,0.00021361995,Train
12706,0.00039369435,Train
11486,5.781335e-05,Train
13674,0.0014022038,Train
14803,0.00023269549,Train
10171,0.0013785476,Train
14423,8.2808256e-05,Train
10978,0.00042054054,Train
13293,4.852814e-05,Train
13527,7.1991824e-05,Train
14434,0.9977362,Train
13383,0.9998547,Train
11586,0.001121114,Train
14386,0.0010607828,Train
10760,0.0014403529,Train
13957,6.5962384e-05,Train
14315,8.501987e-05,Train
13784,0.00012982925,Train
10793,0.9981673,Train
14512,0.0011224829,Train
14342,0.00010148234,Train
12819,0.00042830783,Train
10420,0.00011823051,Train
13675,0.00029161436,Train
13142,0.00013833269,Train
10397,0.00014078507,Train
12513,0.00017546746,Train
12552,0.00026506875,Train
10104,4.4770473e-05,Train
13479,0.001405996,Train
11566,0.9986071,Train
13690,0.00040695196,Train
13427,6.255491e-05,Train
14987,0.000114181385,Train
14396,0.99957496,Train
12573,0.00012692231,Train
10477,0.00010668248,Train
14698,0.0019757506,Train
12906,0.9980691,Train
10972,0.00011824631,Train
11469,7.189159e-05,Train
11837,5.3994554e-05,Train
11005,0.00027588446,Train
13525,0.000104032035,Train
12937,0.0004088109,Train
12671,0.00026474168,Train
13751,0.0029153384,Train
14682,0.0011756384,Train
11912,7.326574e-05,Train
14975,9.0853326e-05,Train
14505,0.00022401125,Train
12273,0.0010024222,Train
14891,0.0002583991,Train
10990,6.945153e-05,Train
14590,0.00019862347,Train
13768,0.01672178,Train
13386,0.00011214071,Train
11952,7.244704e-05,Train
10641,0.0007265713,Train
11427,0.00019763564,Train
13330,0.00015665997,Train
11277,0.9993754,Train
12478,0.0001593252,Train
10204,6.9106805e-05,Train
10628,0.00026034846,Train
13028,0.00019882603,Train
11596,0.000541551,Train
11783,0.000119696015,Train
14767,0.0011135648,Train
11253,4.641071e-05,Train
11043,0.00010645313,Train
13016,0.0023414176,Train
14509,0.00015030977,Train
13735,0.00026025964,Train
12892,0.00012954816,Train
12243,0.9990747,Train
10908,4.4552493e-05,Train
11194,0.0003651062,Train
10583,0.00013364882,Train
10938,7.2990006e-05,Train
13217,0.9978677,Train
10690,0.0035940448,Train
10599,0.00013503834,Train
12666,0.0001225711,Train
12889,9.490947e-05,Train
14461,0.00066334574,Train
11591,0.0011189684,Train
10777,0.00012513582,Train
11010,0.003079018,Train
12488,0.0006583281,Train
10297,0.0009314248,Train
11381,0.9975551,Train
13947,5.7385678e-05,Train
11988,0.00013330759,Train
10225,0.000117804004,Train
12173,0.99899524,Train
12920,4.6587684e-05,Train
12599,8.69206e-05,Train
11301,2.9996665e-05,Train
11171,0.000997714,Train
14801,9.0069545e-05,Train
12499,0.00058964,Train
12647,0.00022507894,Train
13996,5.209778e-05,Train
12105,0.00018939497,Train
13582,0.00022142398,Train
14388,8.7957764e-05,Train
12931,0.00011191072,Train
11944,7.5389915e-05,Train
10327,5.7875957e-05,Train
11448,0.000112853544,Train
11413,0.00034903624,Train
13581,0.00033055176,Train
12587,0.9878889,Train
14852,7.707052e-05,Train
14075,7.0304064e-05,Train
13850,4.5469096e-05,Train
12006,0.00056228717,Train
12668,0.00017441058,Train
12572,2.6748383e-05,Train
13064,0.00012331859,Train
14532,0.99753666,Train
14764,0.0001945952,Train
12075,0.9978781,Train
14869,0.99870276,Train
14485,0.00068120746,Train
14751,7.6789256e-05,Train
10974,0.020709274,Train
13475,0.009289992,Train
11362,0.001014584,Train
10434,0.00014257045,Train
13886,6.893404e-05,Train
13633,0.00028857563,Train
11119,6.26466e-05,Train
11804,0.00021023018,Train
14576,5.7900743e-05,Train
13710,5.720434e-05,Train
14696,7.921981e-05,Train
10205,3.9288294e-05,Train
10587,5.482043e-05,Train
14831,0.00014321507,Train
10744,0.9736626,Train
14391,0.00011389419,Train
11028,0.00031079297,Train
11276,0.99941957,Train
12108,0.00034292022,Train
11418,0.000101720296,Train
13576,0.99694073,Train
11234,5.7207446e-05,Train
11779,0.0011472459,Train
13039,6.3440224e-05,Train
14082,4.8676364e-05,Train
13395,0.00012464088,Train
12550,6.662274e-05,Train
14173,0.000119075456,Train
11176,0.00011571591,Train
12985,0.00016313305,Train
11387,0.00029661952,Train
11254,0.0028410463,Train
10636,3.38609e-05,Train
12378,9.875209e-05,Train
10021,2.5874142e-05,Train
14457,2.617299e-05,Train
14833,0.990036,Train
12768,0.0016445647,Train
10593,0.00034849776,Train
11887,5.451904e-05,Train
11990,0.00010406546,Train
12802,0.00053098454,Train
13109,3.9730363e-05,Train
10363,0.00039840638,Train
14795,0.00024588776,Train
13078,0.0015130062,Train
14704,6.529948e-05,Train
12325,7.5498625e-05,Train
13119,6.34378e-05,Train
10228,0.0001703899,Train
12331,6.6970155e-05,Train
11272,0.013632526,Train
13219,8.545726e-05,Train
13600,0.0010236352,Train
14066,9.948298e-05,Train
11208,5.081612e-05,Train
13911,0.99939156,Train
11476,3.9616596e-05,Train
13836,5.0684288e-05,Train
14536,0.000116137075,Train
14310,0.00013608512,Train
13477,0.0004768926,Train
11288,0.00022468828,Train
11699,0.0016248116,Train
13493,0.00011496023,Train
12651,0.00012900331,Train
12540,0.99938285,Train
12803,0.00015027696,Train
14535,0.9997756,Train
10801,0.00018999747,Train
13048,0.000106634274,Train
11084,0.00028504006,Train
10168,0.998367,Train
14963,0.00260442,Train
10605,0.0003690564,Train
13557,0.0048581944,Train
14236,7.718106e-05,Train
11810,6.7094676e-05,Train
10729,0.97954893,Train
10396,9.418478e-05,Train
12897,0.00035169232,Train
14529,6.783303e-05,Train
12681,9.223844e-05,Train
12116,0.00082615606,Train
11800,0.00023398943,Train
10384,0.98483247,Train
13992,0.00045872747,Train
10638,5.7233472e-05,Train
10047,0.9903261,Train
10489,9.528026e-05,Train
14762,0.00012750847,Train
10786,0.00027067392,Train
12624,9.814993e-05,Train
10048,7.752465e-05,Train
13123,0.962534,Train
12673,0.008130925,Train
11193,3.2848264e-05,Train
10632,0.9951958,Train
12461,0.00017496508,Train
13976,8.658225e-05,Train
14656,4.433959e-05,Train
10226,0.0001138157,Train
13936,8.799485e-05,Train
14191,6.2321444e-05,Train
12050,0.00016050112,Train
13989,0.0003037462,Train
11496,0.00014100083,Train
12280,0.011876831,Train
14643,0.0023091347,Train
13953,0.0002818854,Train
10090,0.99923646,Train
10897,0.0023935998,Train
12249,0.00052153534,Train
10337,5.7242425e-05,Train
11224,9.849872e-05,Train
13637,0.00013096385,Train
14480,0.00066795014,Train
14074,3.865657e-05,Train
12288,0.00018227952,Train
14239,0.98867255,Train
10933,0.9996499,Train
10734,0.010457918,Train
11393,0.00015987411,Train
14909,0.00062430336,Train
12323,0.00013263241,Train
11574,5.8739854e-05,Train
12551,0.00066750817,Train
10357,0.99810636,Train
13463,5.9202783e-05,Train
12061,0.0003671269,Train
12059,5.3881908e-05,Train
14595,0.00020748013,Train
11803,6.728902e-05,Train
14949,0.000168757,Train
11540,0.9418259,Train
10170,0.9976331,Train
11507,0.9991196,Train
13873,0.00015108213,Train
13072,7.7438126e-05,Train
10840,0.0012549722,Train
13673,0.00017042401,Train
12457,0.00031110633,Train
14861,0.0015805486,Train
13411,4.6081313e-05,Train
12493,0.0001614371,Train
12147,6.216593e-05,Train
10493,0.9735875,Train
14605,0.0001521415,Train
13187,0.0012926765,Train
11936,4.8965252e-05,Train
10209,0.0001506849,Train
10342,0.00020993852,Train
12714,0.0003040539,Train
14377,4.787803e-05,Train
12601,0.000724486,Train
10049,0.00018842412,Train
10544,3.2296975e-05,Train
10645,5.6935543e-05,Train
10346,0.00013353024,Train
14156,4.001623e-05,Train
11884,0.00037650883,Train
10485,9.0351445e-05,Train
12628,0.015815504,Train
14734,0.00011143196,Train
13092,8.325593e-05,Train
12631,9.711828e-05,Train
10500,0.007231312,Train
10861,0.00013988756,Train
14842,0.9973605,Train
10374,0.9956969,Train
14898,0.00888618,Train
11332,0.00048759955,Train
10671,7.031037e-05,Train
10803,0.0050506927,Train
13654,3.7042653e-05,Train
13204,5.5064953e-05,Train
10332,4.2161122e-05,Train
13381,7.255981e-05,Train
11669,8.9033456e-05,Train
13405,0.0005303768,Train
13835,0.00025046672,Train
12253,0.9917719,Train
14553,5.113023e-05,Train
13222,0.00029301838,Train
12420,0.00014000913,Train
10456,0.00010258569,Train
11434,5.774607e-05,Train
10730,0.00019341335,Train
